"¥éË""COU""",Country,IND,Indicator,SEX,AGE,Age Group,TIME,Unit Code,Unit,PowerCode Code,PowerCode,Value
ISR,Israel,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2011,PC,Percentage,0,Units,2.1
AUS,Australia,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2012,PC,Percentage,0,Units,89.5
IRL,Ireland,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2012,PC,Percentage,0,Units,27.1
NOR,Norway,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2012,PC,Percentage,0,Units,7.5
IDN,Indonesia,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2011,PC,Percentage,0,Units,39.6
ZAF,South Africa,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,84
CHL,Chile,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2013,PC,Percentage,0,Units,54.4
IDN,Indonesia,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,15.1
SVK,Slovak Republic,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2013,PC,Percentage,0,Units,46.3
KOR,Korea,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2012,PC,Percentage,0,Units,6.4
MEX,Mexico,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2012,PC,Percentage,0,Units,80.2
JPN,Japan,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,14.5
IND,India,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2012,PC,Percentage,0,Units,25.9
BRA,Brazil,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,10
ZAF,South Africa,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2013,PC,Percentage,0,Units,61.7
IRL,Ireland,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2012,PC,Percentage,0,Units,1.3
NLD,Netherlands,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2012,PC,Percentage,0,Units,1.5
IND,India,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2012,PC,Percentage,0,Units,59.9
ZAF,South Africa,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2010,PC,Percentage,0,Units,61.4
CZE,Czech Republic,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2013,PC,Percentage,0,Units,48.7
GRC,Greece,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2012,PC,Percentage,0,Units,23
AUT,Austria,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2013,PC,Percentage,0,Units,57.8
CHL,Chile,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,10.6
CHE,Switzerland,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2012,PC,Percentage,0,Units,3.9
ISR,Israel,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2009,PC,Percentage,0,Units,66.5
ISR,Israel,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2012,PC,Percentage,0,Units,89.2
EST,Estonia,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2012,PC,Percentage,0,Units,44.3
IDN,Indonesia,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2010,PC,Percentage,0,Units,14.9
USA,United States,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2011,PC,Percentage,0,Units,27.1
IDN,Indonesia,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,15.7
GBR,United Kingdom,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2012,PC,Percentage,0,Units,28.7
JPN,Japan,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2012,PC,Percentage,0,Units,14.6
KOR,Korea,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2013,PC,Percentage,0,Units,6
SWE,Sweden,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,91.3
DEU,Germany,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2013,PC,Percentage,0,Units,1.8
LUX,Luxembourg,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2012,PC,Percentage,0,Units,18.9
BRA,Brazil,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,11
EST,Estonia,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2012,PC,Percentage,0,Units,2.5
POL,Poland,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2012,PC,Percentage,0,Units,44.8
RUS,Russia,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2011,PC,Percentage,0,Units,37.3
AUT,Austria,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2012,PC,Percentage,0,Units,83
GRC,Greece,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2012,PC,Percentage,0,Units,13
DNK,Denmark,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2012,PC,Percentage,0,Units,9.5
SWE,Sweden,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2012,PC,Percentage,0,Units,30.3
SVK,Slovak Republic,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,19.2
NOR,Norway,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2013,PC,Percentage,0,Units,64.8
FIN,Finland,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,88.7
CHE,Switzerland,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,10.2
NZL,New Zealand,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,9.3
CHL,Chile,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2012,PC,Percentage,0,Units,10.8
ITA,Italy,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,13.8
TUR,Turkey,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2013,PC,Percentage,0,Units,31.1
NZL,New Zealand,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2012,PC,Percentage,0,Units,8.8
BRA,Brazil,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2012,PC,Percentage,0,Units,12.5
IRL,Ireland,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,9.1
CZE,Czech Republic,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2012,PC,Percentage,0,Units,46.7
CHE,Switzerland,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2012,PC,Percentage,0,Units,83.1
BRA,Brazil,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2012,PC,Percentage,0,Units,51.8
DEU,Germany,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2012,PC,Percentage,0,Units,40.2
IDN,Indonesia,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2012,PC,Percentage,0,Units,36.3
ZAF,South Africa,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,3.5
AUT,Austria,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,13
SVK,Slovak Republic,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2012,PC,Percentage,0,Units,77.5
NZL,New Zealand,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,9.4
RUS,Russia,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2010,PC,Percentage,0,Units,52.8
FRA,France,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2013,PC,Percentage,0,Units,63.7
CAN,Canada,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2012,PC,Percentage,0,Units,30.2
POL,Poland,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2013,PC,Percentage,0,Units,42.1
SVN,Slovenia,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,18.2
IRL,Ireland,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2011,PC,Percentage,0,Units,63.2
CAN,Canada,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2012,PC,Percentage,0,Units,89.9
ISL,Iceland,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,2.4
MEX,Mexico,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,3.7
CZE,Czech Republic,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,22.9
BEL,Belgium,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2013,PC,Percentage,0,Units,32.8
CHE,Switzerland,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,2.7
NZL,New Zealand,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2013,PC,Percentage,0,Units,8.3
KOR,Korea,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2012,PC,Percentage,0,Units,32
AUS,Australia,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,8.3
PRT,Portugal,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2012,PC,Percentage,0,Units,8.9
ESP,Spain,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2013,PC,Percentage,0,Units,29.2
DEU,Germany,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,1
FIN,Finland,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2013,PC,Percentage,0,Units,5.9
SVK,Slovak Republic,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2012,PC,Percentage,0,Units,4.5
ISR,Israel,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2010,PC,Percentage,0,Units,66.8
AUS,Australia,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2013,PC,Percentage,0,Units,65.7
ISR,Israel,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,0.6
MEX,Mexico,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2013,PC,Percentage,0,Units,51.5
ISR,Israel,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2010,PC,Percentage,0,Units,0.7
BEL,Belgium,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2012,PC,Percentage,0,Units,32.7
CZE,Czech Republic,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2012,PC,Percentage,0,Units,23.3
LUX,Luxembourg,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,3.8
USA,United States,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2012,PC,Percentage,0,Units,88.9
PRT,Portugal,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2013,PC,Percentage,0,Units,12.4
HUN,Hungary,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2012,PC,Percentage,0,Units,7
BRA,Brazil,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2011,PC,Percentage,0,Units,29.4
ESP,Spain,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,2.2
TUR,Turkey,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,35.7
ITA,Italy,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2013,PC,Percentage,0,Units,59
HUN,Hungary,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2012,PC,Percentage,0,Units,78.1
DEU,Germany,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2012,PC,Percentage,0,Units,1.1
GBR,United Kingdom,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,91.8
FIN,Finland,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2012,PC,Percentage,0,Units,5.9
DNK,Denmark,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2013,PC,Percentage,0,Units,3.9
SVN,Slovenia,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2013,PC,Percentage,0,Units,49.9
HUN,Hungary,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,19.1
GBR,United Kingdom,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,7.5
LUX,Luxembourg,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2012,PC,Percentage,0,Units,92.3
USA,United States,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,8.2
FRA,France,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,1.8
BEL,Belgium,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,0.8
RUS,Russia,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2010,PC,Percentage,0,Units,17.8
NLD,Netherlands,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2013,PC,Percentage,0,Units,23.3
CHL,Chile,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,4.7
DNK,Denmark,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2012,PC,Percentage,0,Units,28.9
GBR,United Kingdom,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2013,PC,Percentage,0,Units,1.4
CHL,Chile,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2012,PC,Percentage,0,Units,54.1
CAN,Canada,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2013,PC,Percentage,0,Units,66.8
NOR,Norway,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2012,PC,Percentage,0,Units,64.9
EST,Estonia,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2012,PC,Percentage,0,Units,6.4
ISR,Israel,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2012,PC,Percentage,0,Units,2.2
NOR,Norway,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,7.4
DNK,Denmark,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2012,PC,Percentage,0,Units,67.1
KOR,Korea,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,6.2
ISR,Israel,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2013,PC,Percentage,0,Units,25.7
IDN,Indonesia,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,36.8
FIN,Finland,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2012,PC,Percentage,0,Units,88.7
JPN,Japan,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,3.3
CHE,Switzerland,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2013,PC,Percentage,0,Units,62.4
GRC,Greece,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2012,PC,Percentage,0,Units,13
USA,United States,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2012,PC,Percentage,0,Units,2.2
ISR,Israel,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,88.8
TUR,Turkey,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2012,PC,Percentage,0,Units,14.9
FRA,France,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2012,PC,Percentage,0,Units,63.6
AUS,Australia,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2012,PC,Percentage,0,Units,3.5
DNK,Denmark,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,89.8
LUX,Luxembourg,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2012,PC,Percentage,0,Units,1.5
HUN,Hungary,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2013,PC,Percentage,0,Units,54.3
POL,Poland,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2012,PC,Percentage,0,Units,16.1
MEX,Mexico,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2012,PC,Percentage,0,Units,19.3
ISR,Israel,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2013,PC,Percentage,0,Units,70.6
ZAF,South Africa,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2011,PC,Percentage,0,Units,32.7
MEX,Mexico,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2013,PC,Percentage,0,Units,29
NZL,New Zealand,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,4.5
NZL,New Zealand,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2012,PC,Percentage,0,Units,85.9
AUT,Austria,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,4.2
CAN,Canada,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2012,PC,Percentage,0,Units,3
POL,Poland,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2013,PC,Percentage,0,Units,12.8
USA,United States,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2013,PC,Percentage,0,Units,68.3
GBR,United Kingdom,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2011,PC,Percentage,0,Units,69.1
IDN,Indonesia,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2012,PC,Percentage,0,Units,48.9
ISR,Israel,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2010,PC,Percentage,0,Units,29.4
RUS,Russia,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2013,PC,Percentage,0,Units,17
LUX,Luxembourg,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2013,PC,Percentage,0,Units,77.4
DNK,Denmark,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2012,PC,Percentage,0,Units,1.1
ISL,Iceland,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2013,PC,Percentage,0,Units,28.7
COL,Colombia,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2006,PC,Percentage,0,Units,75.8
ZAF,South Africa,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2014,PC,Percentage,0,Units,12.1
CRI,Costa Rica,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2006,PC,Percentage,0,Units,53.7
CRI,Costa Rica,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2010,PC,Percentage,0,Units,24.1
SWE,Sweden,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2014,PC,Percentage,0,Units,2.9
COL,Colombia,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2012,PC,Percentage,0,Units,76.8
EST,Estonia,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2014,PC,Percentage,0,Units,80.2
CRI,Costa Rica,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2003,PC,Percentage,0,Units,14.4
CZE,Czech Republic,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2014,PC,Percentage,0,Units,1.6
LTU,Lithuania,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2004,PC,Percentage,0,Units,19.7
